LAR_sites,sampledate,sitename,sitedesc,targetlatitude,targetlongitude,actuallatitude,actuallongitude,grouptype,variablename,result,unit
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,"Big shelters cover (sum LW, boulder, undercut banks, artificial)",27.2,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Mean Woody Debris <0.3m cover,8.6,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Mean Artificial structures cover,0.0,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Mean Live tree roots cover,5.0,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Mean Woody Debris >0.3m cover,0.0,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,"Natural shelter cover (sum LW, brush, overhang, boulders, undercut)",40.8,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,"Natural shelter cover (sum LW, brush, overhang, boulders, undercut, live tree roots, macrophytes)",50.8,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Mean Overhanging vegetation cover,5.0,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Mean Boulders cover,22.2,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Mean Undercut Banks cover,5.0,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Riparian Vegetation Cover and Structure,Mean Vegetation Ground Cover,23.0,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Riparian Vegetation Cover and Structure,"Mean Barren, Bare Soil/Duff Ground cover",83.0,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Riparian Vegetation Cover and Structure,Mean Herbs/Grasses Ground Cover,13.0,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Riparian Vegetation Cover and Structure,Mean Woody Shrubs Ground Cover,10.0,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Riparian Vegetation Cover and Structure,Mean Lower (Mid-Layer) Canopy Vegetation,25.0,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Algae Cover,Mean Microalgae Thickness,0.0,mm
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Algae Cover,Mean Microalgae Thickness where Microalgae Present,0.3,mm
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Riparian Vegetation Cover and Structure,Upper Canopy Trees and Saplings presence,0.9,proportion
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Riparian Vegetation Cover and Structure,Lower (Mid-Layer) and Upper Canopy Vegetation presence,0.9,proportion
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Riparian Vegetation Cover and Structure,Riparian Vegetation All 3 Layers presence,0.89,proportion
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Riparian Vegetation Cover and Structure,Ground Cover Vegetation presence,1.0,proportion
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Riparian Vegetation Cover and Structure,Moderate Riparian Ground Cover presence,0.48,proportion
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Riparian Vegetation Cover and Structure,Lower (Mid-Layer) Canopy Vegetation presence,1.0,proportion
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Geometric Mean Substrate Diameter (Dgm),12.8,mm
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Sinuosity and Slope,Mean Slope of Reach,2.1,%
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Field Measures,Mean Water Alkalinity Total,192.0,mg/L
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Mean Water Depth,5.3,cm
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Mean of Deepest Depth within Transects,13.2,cm
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Field Measures,Mean Water Dissolved Oxygen,10.43,mg/L
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Mean Width of Wetted Channel,4.1,m
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Field Measures,Mean Water pH,8.39,None
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Field Measures,Mean Water Specific Conductivity,415.3,uS/cm
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Field Measures,Mean Water Salinity,0.2,ppt
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Field Measures,Mean Water Turbidity,,NTU
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Field Measures,Mean Water Temperature (C),15.6,deg C
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Field Measures,Mean Water Temperature (F),60.1,deg F
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Velocity and Discharge,Mean Water Velocity (ft/s),0.75,ft/s
SMC00924,6/12/2012 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Velocity and Discharge,Mean Water Velocity (m/s),0.23,m/s
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Filamentous Algae present,11.0,count
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Shelter Types Richness - EMAP (without LTR),7.0,count
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Shelter Types Richness - SWAMP (with LTR),8.0,count
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Aquatic Macrophytes/Emergent Vegetation cover present,11.0,count
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Woody Debris <0.3m cover present,11.0,count
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Artificial Structures cover present,0.0,count
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Live tree Roots cover present,11.0,count
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Woody Debris >0.3m cover present,1.0,count
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Overhanging Vegetation cover present,11.0,count
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Boulders cover present,11.0,count
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Undercut Banks cover present,11.0,count
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Evenness of Aquatic Habitat Types,0.9,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Evenness of Flow Habitat Types,0.44,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Evenness of Natural Substrate Types,0.71,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Velocity and Discharge,Flow Discharge - Neutral Buoyant Object (cfs),,ft3/s
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Velocity and Discharge,Flow Discharge - Neutral Buoyant Object (metric),,m3/s
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Velocity and Discharge,Flow Discharge (Q) (cfs),,ft3/s
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Velocity and Discharge,Flow Discharge (Q) (metric),,m3/s
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Habitat Complexity and Cover,Shannon Diversity (H) of Aquatic Habitat Types,1.88,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Shannon Diversity (H) of Flow Habitat Types,0.3,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Shannon Diversity (H) of Natural Substrate Types,1.14,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Velocity and Discharge,Maximum Water Velocity (ft/s),-Inf,ft/s
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Velocity and Discharge,Maximum Water Velocity (m/s),-Inf,m/s
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Notable Field Conditions,Dominant Landuse/Landcover,Forest,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Notable Field Conditions,Evidence of Fire,NO,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Notable Field Conditions,Evidence of Recent Rainfall,NO,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Bank Morphology,Percent Eroded Banks,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Bank Morphology,Percent Stable Banks,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Bank Morphology,Percent Vulnerable Banks,100.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Substrate as Bedrock,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Substrate Larger than Fine Gravel  (>16 mm),40.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Cobble,6.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Cascade/Falls of Reach Wet Habitats,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,libray,Percent Cascade/Falls of Reach,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,CPOM Presence,14.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Dry of Reach,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Fast Water of Reach Wet Habitats,91.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Fast Water of Reach,91.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Fines (silts/clay/muck),0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Gravel - coarse,31.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Gravel - fine,53.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Glide of Reach Wet Habitats,9.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Glide of Reach,9.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Hardpan,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Algae Cover,Percent Presence of Attached Macroalgae,1.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Algae Cover,Percent Presence of Macroalgae,2.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Algae Cover,Percent Presence of Unattached Macroalgae,1.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Algae Cover,Percent Presence of Macrophytes,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Algae Cover,Percent Presence of Thick Microalgae (1mm+),0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Algae Cover,Percent Presence of Thick Microalgae (1mm+) where Microalgae Present,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Algae Cover,Percent Presence of Microalgae,2.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Algae Cover,Percent Presence of Nuisance Algae (Macroalgae + Thick Microalgae (1mm+)),2.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Other Substrate,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Pool of Reach Wet Habitats,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Pool of Reach,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Rapid of Reach Wet Habitats,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Rapid of Reach,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Concrete/Asphalt,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Riffle of Reach Wet Habitats,91.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Riffle of Reach,91.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Run of Reach Wet Habitats,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Run of Reach,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Bedrock - rough,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Bedrock - smooth,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Sand,7.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Substrate Smaller than Sand (<2 mm),7.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Boulders - small,3.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Substrate Fine Gravel or Smaller (<16 mm),60.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Slow Water of Reach Wet Habitats,9.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Morphology,Percent Slow Water of Reach,9.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Wood,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Percent Boulders - large,0.0,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Velocity and Discharge,Percent Zero Velocity Measurements,,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Reach Condition,RBP Channel Alterations,14.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Reach Condition,RBP Epifaunal Substrate/Available Cover,15.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Reach Condition,RBP Sediment Deposition,12.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Particulate Particle Size 10th (d10),9.0,mm
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Particulate Particle Size 25th (d25),9.0,mm
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Particulate Particle Size Median (d50),12.0,mm
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Particulate Particle Size 75th (d75),21.0,mm
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Particulate Particle Size 90th (d90),60.0,mm
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Particle Size 10th (d10),9.0,mm
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Particle Size 25th (d25),9.0,mm
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Particle Size Median (d50),12.0,mm
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Particle Size 75th (d75),21.0,mm
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Substrate Size and Composition,Particle Size 90th (d90),60.0,mm
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Sinuosity and Slope,Sinuosity,,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Sinuosity and Slope,Percent 0.5% Slope,,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Sinuosity and Slope,Percent 0% Slope,,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Sinuosity and Slope,Percent 1% Slope,,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Sinuosity and Slope,Percent 2% Slope,,%
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Combined Riparian Human Disturbance Index - EMAP ,0.12,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Combined Riparian Human Disturbance Index - SWAMP,0.12,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Buildings Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Bridges/Abutments Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Row Crops Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Landfill/Trash Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Logging Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Mining Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Orchards/Vineyards Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Park/Lawn Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Pipes (Inlet/Outlet) Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Pasture/Range Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Pavement/Cleared Lot Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Road/Railroad Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Vegetation Management Riparian Human Disturbance,0.0,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Human Influence,Wall/Rip-Rap Riparian Human Disturbance,0.12,None
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Channel Sinuosity and Slope,Mean Direction of Reach Flow,,degrees
SMC00924,6/8/2016 12:00:00 AM,Arroyo Seco,Arroyo Seco,34.223949,-118.18053,34.22278,-118.17866,Bank Morphology,Mean Bankfull Height,0.7,m
